"ID","TYPE","SHAPE","AREA_M2"
WCC_SW013213,Manhole,POINT (1749057.3864974976 5432722.256202698),597.8936986904591
WCC_SW013216,Manhole,POINT (1749001.1135025024 5433002.999198914),4461.198053298547
WCC_SW013272,Manhole,POINT (1749514.4944992065 5430223.426200867),1122.353854428482
WCC_SW013305,Manhole,POINT (1749708.8355026245 5431410.131202698),515.0723073278787
WCC_SW013311,Manhole,POINT (1749490.7235031128 5432393.452201843),283.26822524520685
WCC_SW013333,Manhole,POINT (1749752.145500183 5431777.30619812),121.25715699067223
WCC_SW013335,Manhole,POINT (1749755.7204971313 5431757.677200317),500.9145588473184
WCC_SW013341,Manhole,POINT (1749778.7945022583 5431923.561203003),2804.645701447502
WCC_SW013358,Manhole,POINT (1749956.985496521 5432301.480201721),1150.0864071589895
WCC_SW013374,Manhole,POINT (1750005.4384994507 5431759.507202148),741.0426139366173
WCC_SW013378,Manhole,POINT (1750023.9475021362 5431419.406196594),543.5702300286794
WCC_SW013399,Manhole,POINT (1750148.7304992676 5432447.481201172),1182.0347547954298
WCC_SW013447,Manhole,POINT (1750201.4974975586 5434037.412200928),1250.398581037647
WCC_SW013448,Manhole,POINT (1750165.3864974976 5434018.6661987305),5627.502927257912
WCC_SW013450,Manhole,POINT (1750199.0674972534 5433985.35320282),2500.9374729925185
WCC_SW013478,Manhole,POINT (1750387.5615005493 5432275.2941970825),862.8109238669276
WCC_SW013479,Manhole,POINT (1750368.7884979248 5432261.935203552),671.2471148617333
WCC_SW013496,Manhole,POINT (1750291.9254989624 5433012.765197754),467.01141408644617
WCC_SW013497,Manhole,POINT (1750249.8635025024 5433247.801200867),1689.508948500239
WCC_SW013508,Manhole,POINT (1750297.2375030518 5433551.231201172),3068.163506382116
WCC_SW013513,Manhole,POINT (1750454.485496521 5433517.91519928),1439.1261637709104
WCC_SW013533,Manhole,POINT (1750266.917503357 5433882.484199524),3391.152604551433
WCC_SW013576,Manhole,POINT (1750360.527496338 5435271.379203796),1362.0416397937806
WCC_SW013579,Manhole,POINT (1750326.4635009766 5435318.742202759),392.4071872679633
WCC_SW013582,Manhole,POINT (1750263.37550354 5435359.537200928),1410.974652453966
WCC_SW013596,Manhole,POINT (1750266.7125015259 5435324.935203552),827.50683140615
WCC_SW013601,Manhole,POINT (1750423.684501648 5435271.823196411),361.1217421463807
WCC_SW013607,Manhole,POINT (1750688.6715011597 5431686.077201843),315.2093441414181
WCC_SW013629,Manhole,POINT (1750579.40650177 5432561.8712005615),643.3316214097431
WCC_SW013640,Manhole,POINT (1750499.0435028076 5433522.798202515),419.2545512923971
WCC_SW013644,Manhole,POINT (1750547.6084976196 5433439.888198853),322.7674129657098
WCC_SW013646,Manhole,POINT (1750551.389503479 5433359.636199951),420.9465432690922
WCC_SW013647,Manhole,POINT (1750483.0995025635 5433340.318199158),1990.6713242066617
WCC_SW013649,Manhole,POINT (1750561.9844970703 5433326.361198425),742.4555487420002
WCC_SW013651,Manhole,POINT (1750612.4664993286 5433376.549201965),405.65860507451
WCC_SW013662,Manhole,POINT (1750593.0114974976 5433747.156196594),1799.8976714665187
WCC_SW013666,Manhole,POINT (1750542.2545013428 5434700.429199219),216.97258171875728
WCC_SW013674,Manhole,POINT (1750577.1175003052 5435610.466201782),727.6990732028789
WCC_SW013693,Manhole,POINT (1750838.0435028076 5432739.530197144),857.7141534867405
WCC_SW013722,Manhole,POINT (1751085.7005004883 5435856.08719635),2795.2880166420364
WCC_SW013759,Manhole,POINT (1751384.4554977417 5435873.858200073),1597.7621800371562
WCC_SW013765,Manhole,POINT (1751419.0695037842 5436570.278198242),369.4610562621674
WCC_SW013768,Manhole,POINT (1751347.2474975586 5436562.530197144),1123.0742765033501
WCC_SW013773,Manhole,POINT (1751305.347503662 5436411.46219635),362.6482957942644
WCC_SW013777,Manhole,POINT (1751255.8454971313 5436389.066200256),503.5457085885573
WCC_SW013782,Manhole,POINT (1751444.4394989014 5436468.702201843),1836.4988671479223
WCC_SW013784,Manhole,POINT (1751409.2614974976 5436574.349197388),598.5842915230023
WCC_SW013786,Manhole,POINT (1751381.860496521 5436742.149200439),1984.3342419111868
WCC_SW013787,Manhole,POINT (1751413.1924972534 5436731.714202881),146.00360531700426
WCC_SW013788,Manhole,POINT (1751435.770500183 5436825.203201294),976.0370746407425
WCC_SW013789,Manhole,POINT (1751415.5224990845 5436877.404197693),614.0343188564875
WCC_SW013790,Manhole,POINT (1751237.1865005493 5436766.890197754),835.8215425828821
WCC_SW013825,Manhole,POINT (1751699.707496643 5434941.240196228),558.8251338464033
WCC_SW013833,Manhole,POINT (1751567.4185028076 5436962.5411987305),556.7718794887187
WCC_SW013834,Manhole,POINT (1751563.278503418 5436956.36920166),310.2756800415227
WCC_SW013835,Manhole,POINT (1751520.1484985352 5436937.279197693),895.2371847891773
WCC_SW013836,Manhole,POINT (1751558.1894989014 5436948.348197937),1178.2733177438786
WCC_SW013839,Manhole,POINT (1751672.4254989624 5436845.205200195),1667.8663885573333
WCC_SW013846,Manhole,POINT (1751578.6234970093 5436768.590202332),1840.2138933881943
WCC_SW013864,Manhole,POINT (1751863.4735031128 5433830.115196228),4492.868052976963
WCC_SW013865,Manhole,POINT (1751786.7174987793 5433815.02519989),4656.510157824843
WCC_SW013869,Manhole,POINT (1751799.1685028076 5435217.218200684),131.84128415113082
WCC_SW013874,Manhole,POINT (1751791.4154968262 5436359.657203674),2209.158662101021
WCC_SW013875,Manhole,POINT (1751869.392501831 5436354.424201965),1549.0220278545166
WCC_SW013877,Manhole,POINT (1751879.5165023804 5436341.445198059),1926.0835178931302
WCC_SW013878,Manhole,POINT (1751772.232498169 5436441.46219635),2513.7393429099466
WCC_SW013879,Manhole,POINT (1751788.871498108 5436600.420196533),2580.1841584875074
WCC_SW013884,Manhole,POINT (1751741.721496582 5436727.82219696),1458.56234617281
WCC_SW013893,Manhole,POINT (1751817.434501648 5437223.436203003),2105.879538585723
WCC_SW013898,Manhole,POINT (1751943.7024993896 5437091.97820282),1691.743821073731
WCC_SW013903,Manhole,POINT (1752001.809501648 5432290.691200256),1811.7604619968915
WCC_SW013924,Manhole,POINT (1752157.2194976807 5435155.202201843),1601.576377916761
WCC_SW013933,Manhole,POINT (1752153.1835021973 5435284.99420166),1890.6086612928484
WCC_SW013934,Manhole,POINT (1752165.7085037231 5435316.227203369),5986.794325417868
WCC_SW013937,Manhole,POINT (1752201.8964996338 5435316.689201355),59.50576910836389
WCC_SW013939,Manhole,POINT (1752203.09349823 5435338.461196899),2062.4830535518413
WCC_SW013940,Manhole,POINT (1752226.0814971924 5435353.585197449),1454.7867662629287
WCC_SW013949,Manhole,POINT (1752043.8704986572 5436218.903198242),4600.290136594122
WCC_SW013951,Manhole,POINT (1752044.7334976196 5436258.761199951),945.6026675309986
WCC_SW013954,Manhole,POINT (1752461.3704986572 5434804.719200134),70.16178497948567
WCC_SW013956,Manhole,POINT (1752232.104499817 5435165.702201843),1171.494404007477
WCC_SW013958,Manhole,POINT (1752240.8255004883 5435317.193199158),1000.957221702527
WCC_SW013962,Manhole,POINT (1752255.6484985352 5435377.682197571),51.138261132029584
WCC_SW013979,Manhole,POINT (1752291.610496521 5436269.795196533),58.33836361358408
WCC_SW013985,Manhole,POINT (1752421.9635009766 5436052.120201111),1530.9245483952982
WCC_SW013988,Manhole,POINT (1752317.3024978638 5436120.507202148),798.5137228316453
WCC_SW013994,Manhole,POINT (1752450.40650177 5436643.980201721),1384.2224953300902
WCC_SW014020,Manhole,POINT (1752676.346496582 5434891.151199341),182.06836359100998
WCC_SW014022,Manhole,POINT (1752540.6725006104 5434860.097198486),90.8981528216973
WCC_SW014026,Manhole,POINT (1752513.034500122 5434800.40019989),1171.2391076085041
WCC_SW014041,Manhole,POINT (1752695.6315002441 5435299.226196289),344.8963504717685
WCC_SW014046,Manhole,POINT (1752578.0504989624 5435239.000198364),684.3852783610346
WCC_SW014059,Manhole,POINT (1752636.215499878 5436235.561203003),871.176694889029
WCC_SW014064,Manhole,POINT (1752714.1754989624 5436515.379203796),2283.856177618465
WCC_SW014066,Manhole,POINT (1752700.6825027466 5436456.997200012),1518.1523216061469
WCC_SW014071,Manhole,POINT (1752482.6664962769 5436383.624198914),571.2683946052857
WCC_SW014074,Manhole,POINT (1752615.7965011597 5436340.689201355),2161.658966660616
WCC_SW014083,Manhole,POINT (1752489.3054962158 5436557.763198853),1674.476143158885
WCC_SW014087,Manhole,POINT (1752575.8134994507 5436586.092201233),424.0084865044628
WCC_SW014094,Manhole,POINT (1752495.0264968872 5436411.569198608),943.6790094339522
WCC_SW014104,Manhole,POINT (1752514.3535003662 5436761.043197632),130.88196966715623
WCC_SW014107,Manhole,POINT (1752534.110496521 5436739.6831970215),646.3518640430411
WCC_SW014109,Manhole,POINT (1752581.5865020752 5436803.329200745),847.8190113274613
WCC_SW014111,Manhole,POINT (1752720.6585006714 5436869.690200806),1482.861867100437
WCC_SW014135,Manhole,POINT (1752960.354499817 5434192.582199097),851.7810170266894
WCC_SW014136,Manhole,POINT (1752856.534500122 5434211.193199158),531.2148182834499
WCC_SW014145,Manhole,POINT (1752956.3824996948 5434390.487197876),7101.635930848395
WCC_SW014147,Manhole,POINT (1752855.2395019531 5434262.318199158),1040.957037235814
WCC_SW014151,Manhole,POINT (1752843.9045028687 5434882.032203674),234.24102867598413
WCC_SW014152,Manhole,POINT (1752826.5544967651 5434949.031196594),737.8547844184213
WCC_SW014156,Manhole,POINT (1752738.3225021362 5434968.930198669),928.0452741667978
WCC_SW014160,Manhole,POINT (1752761.2245025635 5434935.449203491),71.02271971959271
WCC_SW014170,Manhole,POINT (1752783.0025024414 5434906.055198669),1413.8143791894254
WCC_SW014189,Manhole,POINT (1752925.4304962158 5436511.194198608),4349.222539306997
WCC_SW014192,Manhole,POINT (1752776.3584976196 5436462.170196533),1513.5222591989732
WCC_SW014193,Manhole,POINT (1752942.7385025024 5436660.870201111),1008.7892728001752
WCC_SW014196,Manhole,POINT (1752881.1145019531 5436636.94619751),1411.971329516673
WCC_SW014200,Manhole,POINT (1752873.3225021362 5436427.0271987915),681.8053344455839
WCC_SW014207,Manhole,POINT (1752800.0755004883 5436639.454200745),3406.736609753658
WCC_SW014208,Manhole,POINT (1752757.1275024414 5436395.831199646),1370.2850659810065
WCC_SW014217,Manhole,POINT (1752868.3454971313 5436726.187202454),378.134941465687
WCC_SW014228,Manhole,POINT (1752735.107498169 5436810.373199463),1118.9566466843535
WCC_SW014235,Manhole,POINT (1752967.639503479 5436719.380203247),1826.5538794190215
WCC_SW014241,Manhole,POINT (1752745.8505020142 5437055.4191970825),1911.2395635026915
WCC_SW014247,Manhole,POINT (1752825.99949646 5437096.726196289),2072.356102540827
WCC_SW014253,Manhole,POINT (1752844.7685012817 5437157.5271987915),132.65112451362074
WCC_SW014256,Manhole,POINT (1753053.4974975586 5434257.968200684),4945.188948402065
WCC_SW014260,Manhole,POINT (1753183.2764968872 5434544.7602005005),275.085721315525
WCC_SW014264,Manhole,POINT (1752997.548500061 5434765.480201721),328.97276859282283
WCC_SW014268,Manhole,POINT (1752997.5634994507 5434504.833198547),338.1422667570878
WCC_SW014282,Manhole,POINT (1753124.6005020142 5434691.563201904),611.0699108963599
WCC_SW014301,Manhole,POINT (1753030.8655014038 5434797.58820343),4877.142012569559
WCC_SW014303,Manhole,POINT (1753212.5865020752 5435162.227203369),2059.2943386761763
WCC_SW014304,Manhole,POINT (1753211.690498352 5435191.546203613),1505.727767236589
WCC_SW014305,Manhole,POINT (1752981.2655029297 5436692.423202515),4729.495760830236
WCC_SW014312,Manhole,POINT (1753327.6784973145 5434409.130203247),440.10762013989734
WCC_SW014313,Manhole,POINT (1753414.0305023193 5434390.671203613),2932.8249824551167
WCC_SW014314,Manhole,POINT (1753371.2734985352 5434392.44619751),1232.8566587939276
WCC_SW014315,Manhole,POINT (1753277.8075027466 5434372.487197876),954.54953825142
WCC_SW014317,Manhole,POINT (1753433.721496582 5434408.848197937),729.1463604174205
WCC_SW014331,Manhole,POINT (1753232.9704971313 5434603.771202087),321.03291884966893
WCC_SW014337,Manhole,POINT (1753398.3225021362 5434474.36920166),1193.171333608596
WCC_SW014341,Manhole,POINT (1753413.389503479 5434527.016197205),2211.3321778509417
WCC_SW014343,Manhole,POINT (1753419.9355010986 5434586.711196899),2087.1720699681027
WCC_SW014345,Manhole,POINT (1753438.9414978027 5434560.800201416),159.96322576148668
WCC_SW014346,Manhole,POINT (1753433.902496338 5434643.067199707),2279.7164152354235
WCC_SW014363,Manhole,POINT (1753365.8485031128 5434904.773200989),1723.6579545723507
WCC_SW014369,Manhole,POINT (1753445.6884994507 5434921.362197876),300.02143351524137
WCC_SW014370,Manhole,POINT (1753444.5745010376 5434889.861198425),1331.1379716124502
WCC_SW014371,Manhole,POINT (1753451.9274978638 5434856.445198059),1848.4490693651314
WCC_SW014378,Manhole,POINT (1753264.8665008545 5435112.404197693),373.59015579434345
WCC_SW014381,Manhole,POINT (1753289.1884994507 5435010.7462005615),3105.171021941671
WCC_SW014383,Manhole,POINT (1753420.9645004272 5435100.617202759),2660.794941651431
WCC_SW014390,Manhole,POINT (1753419.167503357 5435328.287200928),2595.0960127570725
WCC_SW014400,Manhole,POINT (1753311.6825027466 5435186.815200806),2858.2861119214213
WCC_SW014441,Manhole,POINT (1753595.1575012207 5434434.117202759),1649.521078393096
WCC_SW014444,Manhole,POINT (1753611.3044967651 5434674.396202087),2247.870846906706
WCC_SW014454,Manhole,POINT (1753682.4085006714 5434512.664199829),243.58767095499206
WCC_SW014467,Manhole,POINT (1753570.097503662 5435124.579200745),2198.781241258228
WCC_SW014478,Manhole,POINT (1753587.3665008545 5435339.913200378),4343.529674979509
WCC_SW014484,Manhole,POINT (1753538.4225006104 5435475.32219696),1838.7754790649924
WCC_SW014520,Manhole,POINT (1749281.3414993286 5423765.961196899),225.6540383894462
WCC_SW014521,Manhole,POINT (1749299.4554977417 5423722.221199036),18926.291881948273
WCC_SW014522,Manhole,POINT (1749237.3665008545 5423821.273200989),3506.6769284682814
WCC_SW014535,Manhole,POINT (1744462.8054962158 5427750.340202332),315.65786833735183
WCC_SW014538,Manhole,POINT (1744884.3974990845 5428818.076202393),680.9911042960302
WCC_SW014549,Manhole,POINT (1747545.3724975586 5426100.473197937),642.981919725833
WCC_SW014568,Manhole,POINT (1748638.6364974976 5427709.924201965),1528.160264239792
WCC_SW014569,Manhole,POINT (1748906.298500061 5427687.689201355),410.6337366332009
WCC_SW014576,Manhole,POINT (1748433.1804962158 5431910.708198547),1093.1685498195584
WCC_SW014601,Manhole,POINT (1751011.798500061 5434231.990196228),379.2316889349604
WCC_SW014626,Manhole,POINT (1750626.448501587 5424421.332199097),4889.103411893913
WCC_SW014680,Manhole,POINT (1747152.00050354 5425025.9191970825),1517.1488889050088
WCC_SW014682,Manhole,POINT (1747011.0435028076 5424855.266197205),389.54825737845385
WCC_SW014698,Manhole,POINT (1747281.6804962158 5423982.855201721),3411.7196553638205
WCC_SW014721,Manhole,POINT (1747562.909500122 5424179.077201843),506.1318574636243
WCC_SW014729,Manhole,POINT (1747687.12449646 5424141.332199097),1007.2053136717877
WCC_SW014731,Manhole,POINT (1747678.1175003052 5424270.094200134),1920.196744127199
WCC_SW014754,Manhole,POINT (1747926.9294967651 5424263.258201599),92.0567285825382
WCC_SW002551,Lamphole,POINT (1752142.8385009766 5424166.18119812),312.5998731344589
WCC_SW014837,Manhole,POINT (1749645.1145019531 5423000.628196716),4785.134663268778
WCC_SW014838,Manhole,POINT (1749678.1474990845 5422955.840202332),1777.5624150935037
WCC_SW014842,Manhole,POINT (1751904.4215011597 5422254.333198547),806.8791570867761
WCC_SW014845,Manhole,POINT (1751847.1664962769 5425405.758201599),1335.8125454501715
WCC_SW014875,Manhole,POINT (1747590.2854995728 5426363.200202942),278.5272719778586
WCC_SW014882,Manhole,POINT (1748091.0104980469 5428049.084197998),1113.1870414857112
WCC_SW014896,Manhole,POINT (1747341.5335006714 5430633.459197998),611.3280148358899
WCC_SW014897,Manhole,POINT (1747321.860496521 5430614.224197388),1133.4464769336919
WCC_SW014906,Manhole,POINT (1747575.701499939 5430759.856201172),709.4699228258105
WCC_SW014919,Manhole,POINT (1747580.264503479 5431558.437202454),1114.6091361344152
WCC_SW014923,Manhole,POINT (1747628.9804992676 5431620.284202576),261.48993652837817
WCC_SW014937,Manhole,POINT (1748039.5524978638 5431592.464202881),787.7616433209623
WCC_SW014938,Manhole,POINT (1748044.6804962158 5431610.079200745),703.2708047592314
WCC_SW015025,Manhole,POINT (1748777.551498413 5431753.413200378),1557.0622460983868
WCC_SW015067,Manhole,POINT (1749148.3704986572 5432152.07119751),997.0482162085827
WCC_SW015111,Manhole,POINT (1749519.7864990234 5432067.779197693),1182.4625758334005
WCC_SW015124,Manhole,POINT (1749564.3864974976 5432339.959197998),2851.955464784347
WCC_SW015126,Manhole,POINT (1749575.795501709 5432303.739196777),2081.983937775687
WCC_SW015132,Manhole,POINT (1749835.8864974976 5431399.866203308),111.3995549089741
WCC_SW015136,Manhole,POINT (1749932.8195037842 5431412.2432022095),1277.5452320203767
WCC_SW015137,Manhole,POINT (1749929.4215011597 5431396.816200256),737.1088850639353
WCC_SW015139,Manhole,POINT (1749923.21849823 5431355.610198975),273.3628499355691
WCC_SW015162,Manhole,POINT (1749876.6514968872 5431426.737197876),1812.7885910451005
WCC_SW015191,Manhole,POINT (1750075.204498291 5431336.175201416),932.9351005954959
WCC_SW015192,Manhole,POINT (1750094.8304977417 5431361.882202148),1307.7010965334775
WCC_SW015200,Manhole,POINT (1750116.346496582 5431544.257202148),3820.87161714409
WCC_SW015208,Manhole,POINT (1750123.2764968872 5431742.457199097),3322.3242670991167
WCC_SW015217,Manhole,POINT (1750138.670501709 5432111.787200928),1293.4592110961676
WCC_SW015218,Manhole,POINT (1750136.12449646 5432106.323196411),2295.731571711687
WCC_SW015247,Manhole,POINT (1750714.4414978027 5432152.578201294),1830.0402362968016
WCC_SW015307,Manhole,POINT (1753125.6494979858 5434710.940200806),1297.5082646207302
WCC_SW015310,Manhole,POINT (1753342.9104995728 5434799.748199463),2427.282396173803
WCC_SW015340,Manhole,POINT (1748677.49949646 5428788.013198853),706.6302672961028
WCC_SW015343,Manhole,POINT (1749052.7624969482 5424889.505203247),1069.0614287501958
WCC_SW016309,Manhole,POINT (1748619.5524978638 5428731.82219696),626.6874043526768
WCC_SW016472,Manhole,POINT (1752516.5554962158 5436495.973197937),456.6130124059273
WCC_SW016528,Manhole,POINT (1751233.4905014038 5436146.098197937),848.5740834884346
WCC_SW016533,Manhole,POINT (1752510.4694976807 5434435.99420166),1666.5822352975083
WCC_SW017310,Manhole,POINT (1745343.2854995728 5428549.796203613),402.6834397444327
WCC_SW017331,Manhole,POINT (1753360.4635009766 5434841.026199341),434.8451759641175
WCC_SW017351,Manhole,POINT (1750397.7805023193 5433043.637199402),517.2939227649476
WCC_SW017384,Manhole,POINT (1748863.9004974365 5432163.02519989),363.73175292179803
WCC_SW017406,Manhole,POINT (1747467.1975021362 5421527.033203125),2290.212376451236
WCC_SW002552,Manhole,POINT (1752038.1275024414 5424081.72820282),1680.618171600072
WCC_SW000072,Manhole,POINT (1747308.1415023804 5429914.355201721),244.58599458646495
WCC_SW000107,Manhole,POINT (1751929.7724990845 5436546.844200134),799.3902026510332
WCC_SW000123,Manhole,POINT (1751329.013496399 5423091.828201294),31.47792300709989
WCC_SW000124,Manhole,POINT (1751264.4164962769 5423096.58719635),3.0698327463760506
WCC_SW000159,Manhole,POINT (1749138.582496643 5426549.232200623),214.29190610101796
WCC_SW000172,Manhole,POINT (1748553.068496704 5432629.83719635),485.88907574964105
WCC_SW000193,Manhole,POINT (1752674.8134994507 5436635.719200134),181.5010417936428
WCC_SW000670,Manhole,POINT (1750945.1654968262 5424497.69619751),1320.8927404965216
WCC_SW000935,Manhole,POINT (1749891.704498291 5422129.238197327),2543.381021836656
WCC_SW000942,Manhole,POINT (1750964.5224990845 5431572.372200012),297.65299109052285
WCC_SW000960,Manhole,POINT (1747077.943496704 5424270.002197266),1935.1032810915785
WCC_SW000974,Manhole,POINT (1747155.9524993896 5424385.878196716),1056.826283896895
WCC_SW001111,Manhole,POINT (1747494.7624969482 5423520.198196411),2433.8947391186666
WCC_SW002553,Manhole,POINT (1752074.50050354 5423997.453201294),1225.459857160371
WCC_SW002554,Manhole,POINT (1752074.954498291 5423991.771202087),57.39873306258232
WCC_SW002555,Lamphole,POINT (1752135.1405029297 5424070.880203247),703.3232007165789
WCC_SW001330,Manhole,POINT (1748644.653503418 5421692.644203186),707.1638106599858
WCC_SW002556,Lamphole,POINT (1752133.979499817 5424087.86920166),414.1517514605948
WCC_SW002557,Manhole,POINT (1752132.9534988403 5424045.315200806),695.3848716138746
WCC_SW001410,Manhole,POINT (1748879.6025009155 5421564.846199036),3167.756483883102
WCC_SW001413,Manhole,POINT (1748739.6064987183 5421541.406196594),585.6371192989172
WCC_SW002558,Manhole,POINT (1752118.9915008545 5424044.298202515),362.3378404683317
WCC_SW002559,Manhole,POINT (1752104.53150177 5424043.24420166),575.6900462682243
WCC_SW002560,Manhole,POINT (1752153.8964996338 5424046.842201233),1554.946554451104
WCC_SW001509,Manhole,POINT (1748915.6064987183 5422573.312202454),12952.756850293546
WCC_SW001521,Manhole,POINT (1748957.982498169 5422918.787200928),1765.6914876471274
WCC_SW002561,Joint,POINT (1752192.2024993896 5424049.632202148),873.9088041876967
WCC_SW002562,Lamphole,POINT (1752113.0605010986 5424096.349197388),2300.9251489724847
WCC_SW002563,Lamphole,POINT (1752103.40650177 5424160.88420105),3144.5857312234875
WCC_SW001629,Manhole,POINT (1749181.110496521 5422934.616203308),372.70032843237277
WCC_SW001630,Manhole,POINT (1749181.6125030518 5422949.075202942),2405.3923946238065
WCC_SW001675,Manhole,POINT (1749357.2604980469 5421927.079200745),50.69849809628795
WCC_SW001734,Manhole,POINT (1749641.892501831 5422242.392196655),1211.4438041516405
WCC_SW001750,Manhole,POINT (1749661.3345031738 5423446.606201172),1051.0752422595397
WCC_SW001754,Manhole,POINT (1749644.3125 5423456.422203064),607.0651762300986
WCC_SW001755,Manhole,POINT (1749603.9554977417 5423463.639198303),715.2474154532538
WCC_SW001783,Manhole,POINT (1749868.943496704 5422194.758201599),3678.5672337782453
WCC_SW001880,Manhole,POINT (1749859.2525024414 5424865.129203796),423.2261027088971
WCC_SW001899,Manhole,POINT (1749796.8075027466 5424803.515197754),3604.3692672989855
WCC_SW001902,Manhole,POINT (1749959.392501831 5425393.52519989),1513.0736575142364
WCC_SW001910,Manhole,POINT (1750081.301498413 5423179.950202942),7836.512886725337
WCC_SW001936,Manhole,POINT (1750056.082496643 5424229.316200256),845.1421374416386
WCC_SW001972,Manhole,POINT (1750038.1064987183 5425208.106201172),1495.8809409767855
WCC_SW001974,Manhole,POINT (1750399.4804992676 5423237.693199158),6168.304714087397
WCC_SW001982,Manhole,POINT (1750404.770500183 5423885.4021987915),10950.161412303394
WCC_SW001986,Manhole,POINT (1750258.3034973145 5423963.057197571),37.39927188042202
WCC_SW001991,Manhole,POINT (1750263.78150177 5424088.607200623),308.8994478521927
WCC_SW001993,Manhole,POINT (1750471.1025009155 5424085.833198547),297.75684383211774
WCC_SW002003,Manhole,POINT (1750410.5074996948 5424508.481201172),973.0848880290578
WCC_SW002052,Manhole,POINT (1751872.1715011597 5422341.857200623),2226.961982562032
WCC_SW002063,Manhole,POINT (1751833.6504974365 5422444.201202393),2551.1651956519636
WCC_SW002064,Manhole,POINT (1751817.5985031128 5422420.459197998),2222.9751134482503
WCC_SW002067,Manhole,POINT (1751847.3684997559 5422523.521202087),4819.215490276314
WCC_SW002069,Manhole,POINT (1751871.6494979858 5422541.067199707),4029.5534384514613
WCC_SW002073,Manhole,POINT (1752100.7314987183 5422376.349197388),4211.920506688941
WCC_SW002075,Manhole,POINT (1752036.6945037842 5422365.523200989),3945.024465962779
WCC_SW002081,Manhole,POINT (1752031.1405029297 5422530.298202515),3218.3542413004616
WCC_SW002083,Manhole,POINT (1751986.8314971924 5422583.432197571),945.449322238972
WCC_SW002564,Manhole,POINT (1752117.4185028076 5424058.108200073),567.6928383454215
WCC_SW002142,Manhole,POINT (1750716.6364974976 5424256.942199707),374.89187467619195
WCC_SW002147,Manhole,POINT (1750542.6965026855 5424343.523200989),2004.0127120521502
WCC_SW002156,Manhole,POINT (1750621.7054977417 5424404.780197144),2977.3156146285764
WCC_SW002565,Manhole,POINT (1752202.7665023804 5423966.6661987305),33.855034026899375
WCC_SW002566,Manhole,POINT (1752206.5544967651 5423956.546203613),2496.591690791858
WCC_SW002567,Manhole,POINT (1752146.9294967651 5424357.7602005005),2304.595165101695
WCC_SW002243,Manhole,POINT (1753030.7904968262 5423079.435203552),715.9473031082889
WCC_SW002245,Manhole,POINT (1750976.073501587 5423395.120201111),2589.1000371878326
WCC_SW002270,Manhole,POINT (1750881.0755004883 5424213.613197327),3590.435134465253
WCC_SW002279,Manhole,POINT (1750769.1315002441 5424132.515197754),49.132865627878346
WCC_SW002282,Manhole,POINT (1750744.823501587 5424024.896202087),77.76894293070654
WCC_SW002284,Manhole,POINT (1750753.5494995117 5424368.249198914),2147.101906829659
WCC_SW002305,Manhole,POINT (1751116.8115005493 5424184.55619812),330.69523770263186
WCC_SW002316,Manhole,POINT (1751075.284500122 5424290.717201233),2785.3752420608653
WCC_SW002568,Manhole,POINT (1752154.815498352 5424341.574203491),136.61025313386926
WCC_SW002569,Lamphole,POINT (1752051.5914993286 5424310.082199097),3099.8578386876034
WCC_SW002570,Joint,POINT (1752146.1654968262 5424474.892196655),959.5957703356107
WCC_SW002571,Manhole,POINT (1751981.0045013428 5424548.893203735),1427.5832737228775
WCC_SW002572,Lamphole,POINT (1752161.034500122 5424659.265197754),9957.730515038129
WCC_SW002573,Lamphole,POINT (1752103.3255004883 5424567.5411987305),1319.9972830514016
WCC_SW002574,Manhole,POINT (1752117.7275009155 5424590.43119812),1735.2039435944753
WCC_SW002575,Manhole,POINT (1752142.9984970093 5424623.091201782),3333.0123779237038
WCC_SW002576,Manhole,POINT (1752045.8004989624 5424488.999198914),1900.0230335744563
WCC_SW002577,Manhole,POINT (1752051.2095031738 5424497.779197693),1005.4000720699842
WCC_SW002578,Lamphole,POINT (1752023.6894989014 5424448.932197571),1536.7833163328469
WCC_SW002581,Manhole,POINT (1752219.3075027466 5424839.554199219),1111.968028592033
WCC_SW002582,Joint,POINT (1752096.8215026855 5424695.97820282),1352.734018263931
WCC_SW002583,Joint,POINT (1752120.9164962769 5424681.043197632),2180.9286577522
WCC_SW002584,Manhole,POINT (1751993.9294967651 5424691.380203247),2214.15638418484
WCC_SW002585,Manhole,POINT (1752056.7795028687 5424793.04019928),899.496983599558
WCC_SW002586,Manhole,POINT (1752057.7894973755 5424795.750198364),132.23245683740242
WCC_SW002587,Manhole,POINT (1752194.6794967651 5424855.04019928),784.0268729919626
WCC_SW002588,Manhole,POINT (1752003.0295028687 5424703.160202026),2133.0542520644667
WCC_SW002589,Manhole,POINT (1752029.079498291 5424746.79019928),1674.518892212247
WCC_SW002645,Manhole,POINT (1752210.8245010376 5425579.420196533),1975.896975863172
WCC_SW002590,Lamphole,POINT (1751986.902496338 5424777.187202454),3015.9902319611865
WCC_SW002591,Manhole,POINT (1752031.7194976807 5424751.100196838),1618.9980873564782
WCC_SW002601,Manhole,POINT (1752164.809501648 5425411.050201416),187.26095428859117
WCC_SW002602,Manhole,POINT (1752181.6344985962 5425376.827201843),625.4515824633709
WCC_SW002603,Manhole,POINT (1752179.471496582 5425344.235198975),2983.3320076535456
WCC_SW002604,Manhole,POINT (1752160.909500122 5425365.200202942),395.83270981238456
